,business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,Neighborhoods (old),Police Districts,Supervisor Districts,Zip Codes,Analysis Neighborhoods,year,month,day
39561,65852,94110.0,37.744324,-122.420831,88.0,103131.0,1.0,2.0,7.0,7.0,28859.0,2.0,2017,7,21
39562,3951,94121.0,37.779962,-122.48508700000001,87.0,103124.0,1.0,26.0,6.0,2.0,55.0,29.0,2017,4,19
39563,58850,94109.0,37.786053,-122.418327,96.0,103144.0,2.0,36.0,9.0,9.0,28858.0,36.0,2018,2,7
39564,28468,94102.0,37.787128,-122.41036499999998,90.0,103157.0,2.0,36.0,1.0,10.0,28852.0,36.0,2019,5,22
39565,70960,94102.0,37.777273,-122.423084,85.0,103161.0,1.0,10.0,9.0,11.0,28852.0,9.0,2017,7,12
39567,37732,94102.0,37.782938,-122.413133,98.0,103144.0,2.0,36.0,10.0,9.0,28852.0,36.0,2019,4,22
39569,63084,94118.0,37.783008,-122.46356200000001,63.0,103139.0,3.0,11.0,6.0,2.0,54.0,11.0,2018,6,7
39570,61206,94117.0,37.771782,-122.433435,84.0,103119.0,4.0,9.0,5.0,11.0,29492.0,3.0,2018,10,1
39571,4636,94132.0,37.728497,-122.47563899999999,94.0,103129.0,4.0,14.0,8.0,4.0,64.0,16.0,2016,12,14
39574,1870,94104.0,37.791198,-122.403737,74.0,103112.0,4.0,6.0,1.0,10.0,28854.0,8.0,2017,9,13
39575,34708,94110.0,37.738893,-122.414078,90.0,103120.0,3.0,2.0,7.0,7.0,28859.0,2.0,2018,3,13
39576,65265,94127.0,37.763473,-122.458202,96.0,103120.0,3.0,12.0,5.0,11.0,56.0,14.0,2018,9,4
39577,2418,94110.0,37.752968,-122.40706200000001,80.0,103142.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,11,13
39578,5958,94121.0,37.775573,-122.49970900000001,89.0,103124.0,1.0,26.0,6.0,2.0,55.0,29.0,2019,1,28
39579,2051,94109.0,37.794753,-122.41818400000001,87.0,103152.0,1.0,32.0,1.0,10.0,28858.0,32.0,2018,8,14
39580,13218,94107.0,37.782503999999996,-122.392843,85.0,103105.0,3.0,6.0,2.0,9.0,28856.0,8.0,2017,8,29
39581,20327,94114.0,37.751137,-122.434095,83.0,103142.0,1.0,22.0,4.0,5.0,28862.0,22.0,2017,11,7
39582,5958,94121.0,37.775573,-122.49970900000001,98.0,103139.0,3.0,26.0,6.0,2.0,55.0,29.0,2017,10,20
39583,68131,94124.0,37.734652000000004,-122.390872,72.0,103116.0,3.0,1.0,3.0,8.0,58.0,1.0,2017,10,16
39584,61056,94115.0,37.791777,-122.44035500000001,92.0,103139.0,3.0,27.0,6.0,1.0,29490.0,30.0,2017,9,5
39585,25167,94112.0,37.726402,-122.433476,89.0,103144.0,2.0,5.0,7.0,6.0,28861.0,7.0,2017,11,28
39587,1700,94127.0,37.739413,-122.46744,89.0,103154.0,1.0,40.0,8.0,4.0,59.0,41.0,2016,11,16
39589,60334,94112.0,37.727239000000004,-122.432799,81.0,103144.0,2.0,5.0,7.0,6.0,28861.0,7.0,2019,5,14
39590,38580,94110.0,37.752858,-122.40891200000002,83.0,103142.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,4,19
39592,876,94121.0,37.781973,-122.48522,86.0,103132.0,3.0,26.0,6.0,2.0,55.0,29.0,2018,5,31
39593,65014,94124.0,37.743212,-122.405055,77.0,103125.0,3.0,1.0,3.0,7.0,58.0,1.0,2017,5,22
39596,3025,94122.0,37.754086,-122.47835,88.0,103154.0,1.0,35.0,8.0,3.0,56.0,35.0,2018,3,14
39597,18573,94109.0,37.802163,-122.42479399999999,89.0,103129.0,4.0,32.0,9.0,1.0,28858.0,32.0,2018,3,21
39598,69403,94110.0,37.756698,-122.418951,86.0,103142.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,9,18
39599,68739,94111.0,37.794551,-122.39318999999999,93.0,103112.0,4.0,6.0,2.0,10.0,28860.0,8.0,2017,9,26
39601,34434,94105.0,37.785654,-122.39972900000001,92.0,103120.0,3.0,6.0,2.0,9.0,28855.0,8.0,2017,1,25
39604,386,94110.0,37.736304,-122.42443200000001,68.0,103139.0,3.0,2.0,7.0,5.0,28859.0,2.0,2019,1,17
39605,9273,94108.0,37.790043,-122.407104,85.0,103105.0,3.0,6.0,1.0,10.0,28857.0,8.0,2016,10,18
39607,547,94121.0,37.775728,-122.497522,90.0,103149.0,1.0,26.0,6.0,2.0,55.0,29.0,2018,5,1
39608,5835,94115.0,37.783604,-122.43014099999999,93.0,103114.0,1.0,41.0,9.0,11.0,29490.0,39.0,2018,5,24
39609,854,94133.0,37.798914,-122.40888500000001,92.0,103147.0,4.0,4.0,1.0,10.0,308.0,6.0,2018,8,16
39610,429,94133.0,37.798965,-122.408204,87.0,103124.0,1.0,23.0,1.0,10.0,308.0,23.0,2019,3,11
39611,1339,94131.0,37.734483000000004,-122.43368000000001,80.0,103119.0,4.0,7.0,7.0,5.0,63.0,10.0,2017,8,22
39613,272,94115.0,37.785227,-122.431472,79.0,103144.0,2.0,13.0,9.0,11.0,29490.0,15.0,2018,6,6
39616,64653,94108.0,37.793907,-122.40586299999998,80.0,103145.0,3.0,4.0,1.0,10.0,28857.0,6.0,2018,8,8
39617,60210,94110.0,37.744012,-122.42226399999998,86.0,103119.0,4.0,2.0,7.0,5.0,28859.0,2.0,2019,4,1
39618,29956,94108.0,37.790648,-122.40518300000001,96.0,103157.0,2.0,6.0,1.0,10.0,28857.0,8.0,2017,12,12
39621,65925,94111.0,37.793865000000004,-122.39649299999999,87.0,103154.0,1.0,6.0,1.0,10.0,28855.0,8.0,2018,11,19
39623,35592,94105.0,37.792864,-122.392653,80.0,103154.0,1.0,6.0,2.0,9.0,28855.0,8.0,2017,3,22
39625,1598,94109.0,37.788587,-122.413795,80.0,103119.0,4.0,21.0,1.0,10.0,28858.0,21.0,2017,4,17
39626,2356,94110.0,37.752634,-122.41848600000002,88.0,103145.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,7,30
39628,66363,94103.0,37.774722,-122.40676100000002,89.0,103157.0,2.0,34.0,2.0,9.0,28853.0,34.0,2019,5,22
39631,3676,94108.0,37.795248,-122.405943,70.0,103114.0,1.0,4.0,1.0,10.0,28857.0,6.0,2017,7,6
39632,409,94105.0,37.788613,-122.39389399999999,66.0,103114.0,1.0,6.0,2.0,9.0,28855.0,8.0,2019,1,3
39634,34458,94108.0,37.791185,-122.40414399999999,84.0,103120.0,3.0,6.0,1.0,10.0,28854.0,8.0,2019,2,4
39635,2840,94132.0,37.708887,-122.49793400000001,92.0,103154.0,1.0,14.0,8.0,4.0,64.0,16.0,2017,8,18
39636,1508,94133.0,37.795202,-122.413169,90.0,103139.0,3.0,21.0,1.0,10.0,28857.0,21.0,2018,2,20
39637,6863,94109.0,37.795273,-122.42166499999999,92.0,103139.0,3.0,32.0,9.0,10.0,28858.0,32.0,2018,7,30
39638,3252,94112.0,37.718359,-122.439655,90.0,103144.0,2.0,25.0,7.0,6.0,28861.0,28.0,2018,4,20
39639,70838,94127.0,37.739222999999996,-122.46766000000001,90.0,103119.0,4.0,40.0,8.0,4.0,59.0,41.0,2018,10,25
39640,59833,94104.0,37.793693,-122.40119399999999,86.0,103133.0,1.0,6.0,1.0,10.0,28860.0,8.0,2019,3,11
39642,2863,94114.0,37.751573,-122.429189,88.0,103161.0,1.0,22.0,4.0,5.0,28862.0,22.0,2017,8,30
39643,33198,94133.0,37.807922999999995,-122.41788700000001,87.0,103103.0,3.0,23.0,1.0,10.0,308.0,23.0,2017,9,8
39644,23704,94109.0,37.79511,-122.421411,92.0,103142.0,1.0,32.0,9.0,10.0,28858.0,32.0,2017,10,2
39646,71909,94127.0,37.731567999999996,-122.45097,92.0,103147.0,4.0,40.0,7.0,4.0,59.0,41.0,2017,12,13
39647,2649,94110.0,37.762527,-122.419475,76.0,103142.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,8,31
39648,5854,94115.0,37.783427,-122.437747,92.0,103144.0,2.0,41.0,5.0,11.0,29490.0,39.0,2016,10,14
39649,2778,94107.0,37.784954,-122.395922,76.0,103103.0,3.0,6.0,2.0,9.0,28856.0,8.0,2018,8,7
39651,22671,94107.0,37.758944,-122.40210400000001,96.0,103144.0,2.0,29.0,3.0,8.0,28856.0,26.0,2018,2,27
39652,4683,94112.0,37.724778,-122.460205,88.0,103154.0,1.0,40.0,8.0,4.0,28861.0,41.0,2018,2,9
39653,2420,94110.0,37.752908000000005,-122.40801299999998,92.0,103144.0,2.0,19.0,4.0,7.0,28859.0,20.0,2019,4,4
39654,315,94114.0,37.760954,-122.43493500000001,87.0,103103.0,3.0,3.0,4.0,5.0,28862.0,5.0,2017,9,5
39655,3155,94111.0,37.794274,-122.39923700000001,94.0,103149.0,1.0,6.0,1.0,10.0,28860.0,8.0,2019,5,6
39656,642,94115.0,37.785457,-122.43031699999999,90.0,103161.0,1.0,13.0,9.0,11.0,29490.0,15.0,2019,3,5
39657,606,94121.0,37.781624,-122.492609,81.0,103120.0,3.0,26.0,6.0,2.0,55.0,29.0,2018,7,24
39658,69016,94109.0,37.785635,-122.41477900000001,83.0,103156.0,2.0,36.0,10.0,9.0,28858.0,36.0,2017,9,11
39659,71057,94107.0,37.777393,-122.39526000000001,90.0,103153.0,3.0,34.0,2.0,9.0,28856.0,34.0,2019,2,5
39660,5966,94116.0,37.749624,-122.49555600000001,94.0,103131.0,1.0,35.0,8.0,3.0,29491.0,35.0,2019,3,11
39661,4558,94110.0,37.751356,-122.41841399999998,86.0,103103.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,2,12
39662,65561,94133.0,37.795873,-122.407495,86.0,103144.0,2.0,4.0,1.0,10.0,28857.0,6.0,2017,11,30
39663,62548,94117.0,37.772013,-122.43104699999999,84.0,103157.0,2.0,10.0,9.0,11.0,29492.0,9.0,2017,12,11
39664,63084,94118.0,37.783008,-122.46356200000001,63.0,103109.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,6,7
39665,3643,94102.0,37.776294,-122.42626399999999,86.0,103154.0,1.0,10.0,9.0,11.0,28852.0,9.0,2017,4,19
39666,18573,94109.0,37.802163,-122.42479399999999,91.0,103107.0,3.0,32.0,9.0,1.0,28858.0,32.0,2019,4,8
39667,62056,94110.0,37.755555,-122.41808,88.0,103157.0,2.0,19.0,4.0,7.0,28859.0,20.0,2018,11,7
39669,3586,94118.0,37.782113,-122.44917099999999,90.0,103139.0,3.0,16.0,6.0,2.0,54.0,18.0,2018,10,12
39670,65531,94122.0,37.764136,-122.463146,96.0,103153.0,3.0,12.0,5.0,11.0,56.0,14.0,2018,2,26
39671,63576,94110.0,37.741333000000004,-122.42260300000001,94.0,103142.0,1.0,2.0,7.0,7.0,28859.0,2.0,2018,1,5
39672,3300,94109.0,37.787153,-122.424697,86.0,103144.0,2.0,41.0,9.0,1.0,28858.0,39.0,2019,2,25
39673,1852,94133.0,37.803946999999994,-122.414927,88.0,103144.0,2.0,23.0,1.0,10.0,308.0,23.0,2017,1,6
39674,37344,94102.0,37.780597,-122.41646399999999,77.0,103124.0,1.0,36.0,10.0,9.0,28852.0,36.0,2017,2,14
39676,65813,94118.0,37.782897999999996,-122.46601100000001,88.0,103121.0,3.0,11.0,6.0,2.0,54.0,11.0,2017,2,1
39677,36201,94122.0,37.758941,-122.48591,96.0,103139.0,3.0,35.0,8.0,3.0,56.0,35.0,2018,2,13
39678,68121,94116.0,37.742933,-122.477599,96.0,103157.0,2.0,35.0,8.0,3.0,29491.0,35.0,2017,10,18
39679,1632,94110.0,37.748164,-122.418241,87.0,103120.0,3.0,2.0,4.0,7.0,28859.0,2.0,2019,4,2
39680,5206,94115.0,37.780567,-122.43196499999999,88.0,103116.0,3.0,41.0,9.0,11.0,29490.0,39.0,2016,12,7
39681,61643,94105.0,37.788983,-122.40162600000001,87.0,103103.0,3.0,6.0,2.0,9.0,28855.0,8.0,2019,1,3
39682,4171,94107.0,37.781620000000004,-122.387677,88.0,103119.0,4.0,20.0,2.0,9.0,28856.0,4.0,2019,5,6
39683,62785,94103.0,37.773568,-122.40871200000001,84.0,103120.0,3.0,34.0,2.0,9.0,28853.0,34.0,2017,12,21
39684,2580,94103.0,37.773174,-122.40311000000001,92.0,103145.0,3.0,34.0,2.0,9.0,28853.0,34.0,2018,6,18
39685,65066,94102.0,37.777017,-122.42143,82.0,103103.0,3.0,10.0,9.0,11.0,28852.0,9.0,2018,8,8
39686,34353,94102.0,37.787978,-122.410904,92.0,103133.0,1.0,21.0,1.0,10.0,28852.0,21.0,2017,2,7
39687,65820,94117.0,37.773657,-122.45441699999999,98.0,103157.0,2.0,16.0,5.0,2.0,29492.0,18.0,2017,1,25
39688,64524,94122.0,37.764033000000005,-122.4659,87.0,103103.0,3.0,12.0,8.0,11.0,56.0,14.0,2019,4,15
39689,2716,94118.0,37.782888,-122.466101,82.0,103120.0,3.0,11.0,6.0,2.0,54.0,11.0,2016,10,27
39690,3217,94122.0,37.758941,-122.48591,80.0,103123.0,1.0,35.0,8.0,3.0,56.0,35.0,2018,1,30
39691,279,94109.0,37.790347,-122.417227,90.0,103132.0,3.0,21.0,1.0,10.0,28858.0,21.0,2017,1,4
39692,68672,94103.0,37.774722,-122.40676100000002,82.0,103120.0,3.0,34.0,2.0,9.0,28853.0,34.0,2017,2,14
39693,1954,94122.0,37.763388,-122.48189199999999,88.0,103120.0,3.0,35.0,8.0,3.0,56.0,35.0,2016,11,2
39694,69653,94103.0,37.7714,-122.42388700000001,77.0,103142.0,1.0,19.0,2.0,5.0,28853.0,20.0,2019,4,5
39695,2420,94110.0,37.752908000000005,-122.40801299999998,92.0,103150.0,4.0,19.0,4.0,7.0,28859.0,20.0,2019,4,4
39696,3557,94108.0,37.790306,-122.40546599999999,90.0,103133.0,1.0,6.0,1.0,10.0,28857.0,8.0,2018,2,6
39697,2315,94110.0,37.760487,-122.41928500000002,80.0,103114.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,11,6
39699,480,94133.0,37.799058,-122.40721699999999,80.0,103124.0,1.0,23.0,1.0,10.0,308.0,23.0,2017,10,16
39700,65674,94105.0,37.788828,-122.400971,75.0,103153.0,3.0,6.0,2.0,9.0,28855.0,8.0,2017,1,19
39701,2369,94110.0,37.750374,-122.420456,86.0,103161.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,8,9
39702,68890,94112.0,37.715871,-122.43970300000001,84.0,103124.0,1.0,5.0,7.0,6.0,28861.0,7.0,2018,6,6
39704,5881,94108.0,37.794909000000004,-122.40411399999999,98.0,103143.0,4.0,4.0,1.0,10.0,28860.0,6.0,2017,3,17
39705,65181,94114.0,37.760773,-122.43638899999999,96.0,103145.0,3.0,3.0,4.0,5.0,28862.0,5.0,2018,3,22
39706,19373,94124.0,37.737021,-122.39004299999999,66.0,103119.0,4.0,1.0,3.0,8.0,58.0,1.0,2018,11,1
39708,253,94112.0,37.725949,-122.43390600000001,92.0,103161.0,1.0,25.0,7.0,6.0,28861.0,28.0,2017,11,14
39709,4531,94103.0,37.773884,-122.408631,92.0,103144.0,2.0,34.0,2.0,9.0,28853.0,34.0,2018,5,23
39712,63280,94116.0,37.742863,-122.47925900000001,82.0,103119.0,4.0,35.0,8.0,3.0,29491.0,35.0,2016,11,28
39713,4755,94133.0,37.802479,-122.41123400000001,86.0,103161.0,1.0,23.0,1.0,10.0,308.0,23.0,2016,12,28
39714,69016,94109.0,37.785635,-122.41477900000001,83.0,103139.0,3.0,36.0,10.0,9.0,28858.0,36.0,2017,9,11
39716,18514,94110.0,37.762366,-122.419491,72.0,103103.0,3.0,19.0,4.0,7.0,28859.0,20.0,2017,10,10
39717,811,94107.0,37.783954,-122.395699,58.0,103148.0,4.0,6.0,2.0,9.0,28856.0,8.0,2019,3,26
39720,71657,94122.0,37.764188,-122.463683,76.0,103154.0,1.0,12.0,5.0,11.0,56.0,14.0,2018,8,14
39721,1350,94118.0,37.782833000000004,-122.46615,80.0,103107.0,3.0,11.0,6.0,2.0,54.0,11.0,2017,1,5
39722,1800,94112.0,37.716583,-122.44083400000001,86.0,103116.0,3.0,5.0,7.0,6.0,28861.0,7.0,2019,5,16
39724,38564,94107.0,37.780914,-122.39638899999999,74.0,103154.0,1.0,34.0,2.0,9.0,28856.0,34.0,2017,1,23
39725,59828,94102.0,37.783268,-122.41055300000001,67.0,103154.0,1.0,36.0,10.0,9.0,28852.0,36.0,2018,9,24
39726,240,94121.0,37.775663,-122.497949,85.0,103120.0,3.0,26.0,6.0,2.0,55.0,29.0,2019,4,24
39727,5807,94112.0,37.714304,-122.459115,98.0,103144.0,2.0,24.0,8.0,6.0,28861.0,24.0,2017,2,2
39728,326,94115.0,37.790333000000004,-122.43414399999999,81.0,103109.0,1.0,27.0,9.0,1.0,29490.0,30.0,2018,1,23
39730,326,94115.0,37.790333000000004,-122.43414399999999,78.0,103109.0,1.0,27.0,9.0,1.0,29490.0,30.0,2019,1,16
39731,16349,94110.0,37.752764,-122.40958799999999,94.0,103154.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,9,28
39732,33700,94110.0,37.749194,-122.418116,87.0,103144.0,2.0,19.0,4.0,7.0,28859.0,20.0,2018,6,14
39734,65026,94112.0,37.713153000000005,-122.45641,87.0,103156.0,2.0,24.0,8.0,6.0,28861.0,24.0,2016,11,9
39736,38479,94107.0,37.785404,-122.396979,90.0,103132.0,3.0,6.0,2.0,9.0,28855.0,8.0,2019,4,29
39737,63280,94116.0,37.742863,-122.47925900000001,81.0,103119.0,4.0,35.0,8.0,3.0,29491.0,35.0,2017,10,13
39738,38330,94103.0,37.768168,-122.42225,92.0,103148.0,4.0,19.0,4.0,5.0,28853.0,20.0,2016,10,12
39739,4650,94121.0,37.776243,-122.48523899999999,84.0,103131.0,1.0,26.0,6.0,2.0,55.0,29.0,2018,3,15
39741,5227,94109.0,37.783845,-122.420429,76.0,103154.0,1.0,36.0,9.0,9.0,28858.0,36.0,2017,2,28
39742,19138,94127.0,37.725305999999996,-122.46226100000001,82.0,103132.0,3.0,40.0,8.0,4.0,28861.0,41.0,2019,2,4
39744,3304,94109.0,37.783025,-122.42095400000001,87.0,103154.0,1.0,41.0,9.0,11.0,28858.0,39.0,2016,10,31
39745,5851,94131.0,37.754684999999995,-122.44396699999999,96.0,103145.0,3.0,38.0,5.0,5.0,63.0,38.0,2017,11,1
39746,3869,94110.0,37.742998,-122.42163799999999,80.0,103154.0,1.0,2.0,7.0,7.0,28859.0,2.0,2017,6,19
39748,39862,94132.0,37.726890999999995,-122.475673,96.0,103144.0,2.0,14.0,8.0,4.0,64.0,16.0,2018,4,26
39749,619,94112.0,37.724824,-122.460726,90.0,103121.0,3.0,24.0,8.0,4.0,28861.0,24.0,2017,9,29
39750,2717,94118.0,37.782823,-122.46635900000001,78.0,103109.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,7,30
39752,2472,94115.0,37.783505,-122.43278400000001,98.0,103154.0,1.0,41.0,9.0,11.0,29490.0,39.0,2018,5,24
39753,2279,94121.0,37.780353000000005,-122.477399,96.0,103154.0,1.0,26.0,6.0,2.0,55.0,29.0,2017,4,25
39754,2659,94110.0,37.739048,-122.41601899999999,81.0,103131.0,1.0,2.0,7.0,7.0,28859.0,2.0,2017,10,16
39755,3076,94103.0,37.764437,-122.421885,78.0,103131.0,1.0,19.0,4.0,5.0,28859.0,20.0,2018,5,23
39756,67235,94118.0,37.782784,-122.46715900000001,86.0,103124.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,6,5
39757,65831,94118.0,37.778382,-122.462787,74.0,103132.0,3.0,11.0,6.0,2.0,54.0,11.0,2019,4,15
39758,35702,94122.0,37.753954,-122.481866,84.0,103120.0,3.0,35.0,8.0,3.0,56.0,35.0,2017,4,21
39759,1111,94109.0,37.783713,-122.419357,90.0,103131.0,1.0,36.0,9.0,9.0,28858.0,36.0,2017,3,2
39762,61635,94104.0,37.792035999999996,-122.402002,88.0,103145.0,3.0,6.0,1.0,10.0,28854.0,8.0,2019,2,20
39763,67043,94121.0,37.780068,-122.487241,90.0,103124.0,1.0,26.0,6.0,2.0,55.0,29.0,2016,12,2
39766,1232,94102.0,37.786316,-122.409371,80.0,103154.0,1.0,36.0,10.0,10.0,28852.0,36.0,2017,4,7
39768,62056,94110.0,37.755555,-122.41808,88.0,103142.0,1.0,19.0,4.0,7.0,28859.0,20.0,2018,11,7
39769,68366,94103.0,37.766324,-122.417565,77.0,103103.0,3.0,19.0,4.0,7.0,28853.0,20.0,2017,1,9
39770,2609,94115.0,37.785718,-122.43326200000001,75.0,103157.0,2.0,13.0,9.0,11.0,29490.0,15.0,2019,3,12
39771,2798,94122.0,37.753678,-122.489972,88.0,103124.0,1.0,35.0,8.0,3.0,56.0,35.0,2019,5,15
39772,68360,94102.0,37.786787,-122.413329,90.0,103154.0,1.0,36.0,1.0,10.0,28852.0,36.0,2017,3,1
39774,59577,94103.0,37.784848,-122.406892,85.0,103133.0,1.0,34.0,2.0,9.0,28853.0,34.0,2018,3,2
39775,529,94118.0,37.781278,-122.46066100000002,87.0,103154.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,11,8
39776,67063,94102.0,37.789118,-122.409048,90.0,103154.0,1.0,21.0,1.0,10.0,28852.0,21.0,2016,10,26
39777,38606,94102.0,37.786747999999996,-122.413404,87.0,103133.0,1.0,36.0,1.0,10.0,28852.0,36.0,2018,2,28
39778,39396,94133.0,37.797008,-122.40631299999998,68.0,103103.0,3.0,4.0,1.0,10.0,308.0,6.0,2017,12,6
39781,69016,94109.0,37.785635,-122.41477900000001,76.0,103119.0,4.0,36.0,10.0,9.0,28858.0,36.0,2019,2,27
39782,63047,94123.0,37.797954,-122.428477,92.0,103161.0,1.0,17.0,9.0,1.0,57.0,13.0,2017,12,19
39783,298,94109.0,37.790134,-122.420634,88.0,103154.0,1.0,21.0,9.0,10.0,28858.0,21.0,2016,10,13
39784,37731,94110.0,37.754698,-122.42094499999999,88.0,103149.0,1.0,19.0,4.0,5.0,28859.0,20.0,2019,3,14
39787,59935,94110.0,37.741184000000004,-122.422693,90.0,103120.0,3.0,2.0,7.0,7.0,28859.0,2.0,2017,10,27
39789,68403,94121.0,37.77554,-122.50214199999999,75.0,103138.0,3.0,26.0,6.0,2.0,55.0,29.0,2018,6,25
39790,37344,94102.0,37.780597,-122.41646399999999,77.0,103150.0,4.0,36.0,10.0,9.0,28852.0,36.0,2017,2,14
39791,64745,94102.0,37.778492,-122.418291,90.0,103149.0,1.0,36.0,9.0,9.0,28852.0,36.0,2018,5,18
39792,60334,94112.0,37.727239000000004,-122.432799,81.0,103131.0,1.0,5.0,7.0,6.0,28861.0,7.0,2019,5,14
39794,34910,94109.0,37.785121000000004,-122.417854,92.0,103142.0,1.0,36.0,9.0,9.0,28858.0,36.0,2018,3,6
39795,35812,94107.0,37.762679,-122.395859,90.0,103124.0,1.0,29.0,3.0,8.0,28856.0,26.0,2018,5,30
39797,65412,94115.0,37.792658,-122.434556,90.0,103120.0,3.0,27.0,9.0,1.0,29490.0,30.0,2018,3,22
39798,217,94110.0,37.739143,-122.417653,88.0,103161.0,1.0,2.0,7.0,7.0,28859.0,2.0,2019,4,22
39799,2798,94122.0,37.753678,-122.489972,88.0,103119.0,4.0,35.0,8.0,3.0,56.0,35.0,2019,5,15
39800,2615,94114.0,37.760813,-122.43578899999999,90.0,103149.0,1.0,3.0,4.0,5.0,28862.0,5.0,2017,8,18
39801,5870,94103.0,37.776948,-122.406342,94.0,103119.0,4.0,34.0,2.0,9.0,28853.0,34.0,2017,9,5
39802,1231,94110.0,37.761882,-122.419599,85.0,103120.0,3.0,19.0,4.0,7.0,28859.0,20.0,2016,11,17
39804,67063,94102.0,37.789118,-122.409048,88.0,103120.0,3.0,21.0,1.0,10.0,28852.0,21.0,2019,5,17
39805,66220,94115.0,37.784007,-122.43281599999999,86.0,103149.0,1.0,41.0,9.0,11.0,29490.0,39.0,2019,4,18
39806,1144,94109.0,37.790324,-122.42066399999999,88.0,103131.0,1.0,21.0,9.0,10.0,28858.0,21.0,2017,8,28
39807,66229,94122.0,37.780733000000005,-122.473114,64.0,103109.0,1.0,26.0,6.0,2.0,54.0,29.0,2017,5,15
39809,5859,94134.0,37.720656,-122.40510800000001,94.0,103119.0,4.0,28.0,3.0,7.0,309.0,25.0,2017,9,27
39811,69694,94103.0,37.783984000000004,-122.40351299999999,76.0,103131.0,1.0,6.0,2.0,9.0,28853.0,8.0,2018,3,19
39814,2544,94118.0,37.777253,-122.464359,81.0,103103.0,3.0,11.0,6.0,2.0,54.0,11.0,2016,12,5
39815,799,94133.0,37.806964,-122.41861999999999,98.0,103154.0,1.0,23.0,1.0,10.0,308.0,23.0,2017,9,20
39816,4874,94110.0,37.752117999999996,-122.42291399999999,88.0,103131.0,1.0,19.0,4.0,5.0,28859.0,20.0,2017,8,15
39817,59828,94102.0,37.783268,-122.41055300000001,67.0,103144.0,2.0,36.0,10.0,9.0,28852.0,36.0,2018,9,24
39819,2664,94131.0,37.743602,-122.428803,88.0,103119.0,4.0,22.0,7.0,5.0,63.0,22.0,2017,10,31
39821,2409,94103.0,37.765142,-122.419026,72.0,103109.0,1.0,19.0,4.0,7.0,28853.0,20.0,2018,2,1
39822,1261,94117.0,37.766096999999995,-122.449997,88.0,103131.0,1.0,9.0,5.0,11.0,29492.0,3.0,2017,12,1
39823,4860,94132.0,37.73017,-122.50253500000001,92.0,103149.0,1.0,14.0,8.0,4.0,64.0,16.0,2018,6,6
39824,64161,94109.0,37.786119,-122.418182,96.0,103149.0,1.0,36.0,9.0,9.0,28858.0,36.0,2019,4,25
39826,7759,94112.0,37.723086,-122.43598300000001,92.0,103124.0,1.0,5.0,7.0,6.0,28861.0,7.0,2018,3,22
39828,3029,94116.0,37.742957000000004,-122.47833200000001,81.0,103144.0,2.0,35.0,8.0,3.0,29491.0,35.0,2018,12,6
39829,337,94122.0,37.758941,-122.48591,89.0,103129.0,4.0,35.0,8.0,3.0,56.0,35.0,2018,12,4
39830,824,94112.0,37.724579,-122.43487900000001,80.0,103105.0,3.0,25.0,7.0,6.0,28861.0,28.0,2016,11,3
39833,2347,94110.0,37.759567,-122.41918500000001,75.0,103109.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,7,21
39834,65238,94110.0,37.758204,-122.418976,87.0,103157.0,2.0,19.0,4.0,7.0,28859.0,20.0,2017,11,7
39836,1008,94110.0,37.759944,-122.421356,88.0,103161.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,9,5
39839,547,94121.0,37.775728,-122.497522,94.0,103139.0,3.0,26.0,6.0,2.0,55.0,29.0,2017,2,24
39840,69419,94122.0,37.763359,-122.4806,85.0,103114.0,1.0,35.0,8.0,3.0,56.0,35.0,2018,5,10
39841,3433,94133.0,37.795202,-122.413169,90.0,103144.0,2.0,21.0,1.0,10.0,28857.0,21.0,2019,4,16
39844,57628,94121.0,37.779953000000006,-122.485327,98.0,103144.0,2.0,26.0,6.0,2.0,55.0,29.0,2016,11,16
39845,1912,94122.0,37.754114,-122.47833,88.0,103144.0,2.0,35.0,8.0,3.0,56.0,35.0,2018,3,14
39847,32698,94121.0,37.773438,-122.506651,84.0,103131.0,1.0,26.0,6.0,2.0,55.0,29.0,2018,4,19
39848,1274,94104.0,37.762939,-122.428473,86.0,103154.0,1.0,3.0,4.0,5.0,28862.0,5.0,2018,8,9
39849,5889,94110.0,37.75962,-122.414674,96.0,103131.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,9,15
39850,61623,94105.0,37.788247999999996,-122.40013799999998,96.0,103119.0,4.0,6.0,2.0,9.0,28855.0,8.0,2017,1,13
